CourseOfferingID,Section,Days,StartTime,EndTime,Meeting_Type,ProfessorID,InstructionalMethod,CRN,MaxNumberOfSeats,CourseID,CourseTermID,StudentLevelID,LocationID
1705,03B,Th,08:00:00,10:30:00,Exam,278,F2F,56987,16,1126,77,1,36
1706,002,T Th,09:25:00,10:40:00,Class,285,F2F,56566,25,206,76,1,32
1707,002,T,08:00:00,10:30:00,Exam,285,F2F,56566,25,206,76,1,32
1708,001,T Th,13:40:00,14:55:00,Class,285,F2F,56574,25,401,76,1,28
1709,001,Th,13:30:00,16:00:00,Exam,285,F2F,56574,25,401,76,1,28
1710,002,,,,Class,285,F2F,59669,3,787,76,1,1
1711,01W,,,,Class,286,Online,54966,22,248,76,1,92
1712,02W,,,,Class,286,Online,54967,22,248,76,1,92
1713,001,T,15:05:00,16:20:00,Class,286,F2F,55210,12,355,76,1,32
1714,001,M W,12:00:00,13:15:00,Class,286,F2F,55212,12,282,76,1,32
1715,001,W,10:45:00,13:15:00,Exam,286,F2F,55212,12,282,76,1,32
1716,001,M W,15:30:00,16:45:00,Class,286,F2F,55224,12,403,76,1,40
1717,001,M,13:30:00,16:00:00,Exam,286,F2F,55224,12,403,76,1,40
1718,001,Th,08:00:00,10:40:00,Class,288,F2F,56015,24,88,76,1,78
1719,001,W,08:00:00,10:30:00,Exam,288,F2F,56015,24,88,76,1,76
1720,001,W,08:00:00,09:50:00,Class,288,F2F,56015,24,88,76,1,76
1721,002,Th,12:00:00,14:55:00,Class,288,F2F,56016,24,88,76,1,78
1722,002,W,13:00:00,15:00:00,Class,288,F2F,56016,24,88,76,1,76
1723,002,W,08:00:00,10:30:00,Exam,288,F2F,56016,24,88,76,1,76
1724,5W1,W,08:00:00,10:30:00,Exam,288,F2F,56017,16,88,76,1,86
1725,5W1,M,09:00:00,11:00:00,Class,288,F2F,56017,16,88,76,1,86
1726,5W1,M,13:00:00,16:00:00,Class,288,F2F,56017,16,88,76,1,89
1727,C01,,,,Class,290,F2F,56567,0,206,76,1,1
1728,C01,,,,Class,290,F2F,56568,0,1136,76,1,1
1729,001,T Th,09:25:00,10:40:00,Class,290,F2F,56577,25,702,76,1,54
1730,001,T,08:00:00,10:30:00,Exam,290,F2F,56577,25,702,76,1,54
1731,CH1,T Th,09:25:00,10:40:00,Class,290,F2F,59911,0,702,76,1,54
1732,CH1,T,08:00:00,10:30:00,Exam,290,F2F,59911,0,702,76,1,54
1733,001,M W,12:00:00,13:15:00,Class,290,F2F,56580,25,425,76,1,28
1734,001,W,10:45:00,13:15:00,Exam,290,F2F,56580,25,425,76,1,28
1735,001,T Th,08:00:00,09:15:00,Class,298,F2F,56819,25,867,76,1,37
1736,001,Th,08:00:00,10:30:00,Exam,298,F2F,56819,25,867,76,1,37
1737,B01,M W,08:00:00,09:15:00,Class,298,F2F,57052,25,867,76,1,16
1738,B01,M,08:00:00,10:30:00,Exam,298,F2F,57052,25,867,76,1,16
1739,PW0,,,,Class,298,Online,56862,25,779,76,1,92
1740,001,T,13:40:00,14:55:00,Class,298,F2F,57053,25,1118,76,1,76
1741,001,,,,Class,298,Online,57053,25,1118,76,1,92
1742,01W,,,,Class,298,Online,57688,25,1109,76,1,92
1743,001,T Th,09:25:00,10:40:00,Class,299,F2F,54948,20,247,76,1,30
1744,001,T,08:00:00,10:30:00,Exam,299,F2F,54948,20,247,76,1,30
1745,002,T Th,10:50:00,12:05:00,Class,299,F2F,54949,20,247,76,1,30
1746,002,Th,10:45:00,13:15:00,Exam,299,F2F,54949,20,247,76,1,30
1747,01W,,,,Class,299,Online,59238,5,637,76,1,92
1748,01W,,,,Class,299,Online,56542,20,1174,76,1,92
1749,01W,,,,Class,299,Online,55283,20,1048,76,1,92
1750,01A,T Th,13:40:00,14:30:00,Class,299,F2F,56832,10,1253,75,1,63
1751,01A,T,13:30:00,16:00:00,Exam,299,F2F,56832,10,1253,75,1,63
1752,01B,T Th,13:40:00,14:30:00,Class,299,F2F,56846,10,1253,77,1,63
1753,01B,Th,13:30:00,16:00:00,Exam,299,F2F,56846,10,1253,77,1,63
1754,006,M W F,10:00:00,10:50:00,Class,304,F2F,54959,22,248,76,1,29
1755,006,W,10:45:00,13:15:00,Exam,304,F2F,54959,22,248,76,1,29
1756,007,M W F,11:00:00,11:50:00,Class,304,F2F,54960,22,248,76,1,29
1757,007,M,10:45:00,13:15:00,Exam,304,F2F,54960,22,248,76,1,29
1758,008,M W F,13:30:00,14:20:00,Class,304,F2F,54961,22,248,76,1,29
1759,008,W,13:30:00,16:00:00,Exam,304,F2F,54961,22,248,76,1,29
1760,009,M W F,14:30:00,15:20:00,Class,304,F2F,54962,22,248,76,1,29
1761,009,W,13:30:00,16:00:00,Exam,304,F2F,54962,22,248,76,1,29
1762,001,M,16:15:00,18:45:00,Exam,304,F2F,55273,20,191,76,1,57
1763,001,M,17:00:00,20:00:00,Class,304,F2F,55273,20,191,76,1,57
1764,01B,,,,Class,305,F2F,59917,2,335,77,1,1
1765,001,M W F,13:30:00,14:20:00,Class,305,F2F,55191,24,455,76,1,53
1766,001,W,13:30:00,16:00:00,Exam,305,F2F,55191,24,455,76,1,53
1767,001,,,,Class,305,Online,55191,24,455,76,1,92
1768,002,M W F,13:30:00,14:20:00,Class,305,F2F,55192,24,455,76,1,53
1769,002,W,13:30:00,16:00:00,Exam,305,F2F,55192,24,455,76,1,53
1770,002,,,,Class,305,Online,55192,24,455,76,1,92
1771,004,Th,13:00:00,14:20:00,Class,305,F2F,55194,24,455,76,1,72
1772,LC1,M,16:30:00,19:20:00,Class,305,F2F,55200,20,384,76,1,12
1773,B01,M W F,10:00:00,10:50:00,Class,305,F2F,55202,20,888,76,1,11
1774,B01,W,10:45:00,13:15:00,Exam,305,F2F,55202,20,888,76,1,11
1775,002,M W F,12:00:00,12:50:00,Class,307,F2F,54783,35,748,76,1,34
1776,002,W,10:45:00,13:15:00,Exam,307,F2F,54783,35,748,76,1,34
1777,001,M W,15:30:00,16:45:00,Class,307,F2F,54786,18,1016,76,1,34
1778,001,M,13:30:00,16:00:00,Exam,307,F2F,54786,18,1016,76,1,34
1779,P01,,,,Class,307,Online,54770,18,1016,76,1,92
1780,001,M W F,09:00:00,09:50:00,Class,307,F2F,54793,35,1074,76,1,34
1781,001,W,08:00:00,10:30:00,Exam,307,F2F,54793,35,1074,76,1,34
1782,01W,,,,Class,307,Online,59170,1,1074,76,1,92
1783,001,,,,Class,307,F2F,59243,1,34,76,1,1
1784,001,M W F,12:00:00,12:50:00,Class,311,F2F,55094,24,122,76,1,53
1785,001,W,10:45:00,13:15:00,Exam,311,F2F,55094,24,122,76,1,53
1786,002,M W F,12:00:00,12:50:00,Class,311,F2F,55095,24,122,76,1,53
1787,002,W,10:45:00,13:15:00,Exam,311,F2F,55095,24,122,76,1,53
1788,003,M W F,12:00:00,12:50:00,Class,311,F2F,55096,24,122,76,1,53
1789,003,W,10:45:00,13:15:00,Exam,311,F2F,55096,24,122,76,1,53
1790,001,,,,Class,311,F2F,59680,1,29,76,1,1
1791,01W,,,,Class,312,Online,56708,30,880,76,1,92
1792,01W,,,,Class,314,Online,56347,35,1242,76,1,92
1793,02W,,,,Class,314,Online,56349,35,1242,76,1,92
1794,01W,,,,Class,314,Online,56350,35,714,76,1,92
1795,001,T Th,15:05:00,16:20:00,Class,317,F2F,56585,25,276,76,1,26
1796,001,T,13:30:00,16:00:00,Exam,317,F2F,56585,25,276,76,1,26
1797,001,T Th,12:15:00,13:30:00,Class,317,F2F,54954,22,248,76,1,26
1798,001,T,10:45:00,13:15:00,Exam,317,F2F,54954,22,248,76,1,26
1799,001,Th,16:30:00,17:45:00,Class,317,F2F,55274,1,1035,76,1,26
1800,001,,,,Class,317,Online,55274,1,1035,76,1,92
1801,0WB,,,,Class,319,Online,56480,25,1194,77,1,92
1802,CH1,,,,Class,321,Online,59884,0,985,77,1,92
1803,PW2,,,,Class,321,Online,54767,25,985,77,1,92
1804,PW1,,,,Class,321,Online,54764,25,986,75,1,92
1805,001,T,10:45:00,13:15:00,Exam,321,F2F,54788,25,123,76,1,34
1806,001,T,12:15:00,13:30:00,Class,321,F2F,54788,25,123,76,1,34
1807,001,,,,Class,321,Online,54788,25,123,76,1,92
1808,PW1,,,,Class,321,Online,54765,25,123,75,1,92
1809,PWB,,,,Class,321,Online,59829,25,980,77,1,92
1810,B01,F,09:00:00,09:50:00,Class,323,F2F,55943,28,862,76,1,18
1811,005,T Th,13:40:00,14:55:00,Class,324,F2F,56329,25,108,76,1,38
1812,005,Th,13:30:00,16:00:00,Exam,324,F2F,56329,25,108,76,1,38
1813,006,T Th,15:05:00,16:20:00,Class,324,F2F,56331,25,108,76,1,38
1814,006,T,13:30:00,16:00:00,Exam,324,F2F,56331,25,108,76,1,38
1815,01W,,,,Class,324,Online,59411,25,108,76,1,92
1816,P01,,,,Class,324,Online,59210,25,108,76,1,92
1817,PW0,,,,Class,324,Online,56334,25,108,76,1,92
1818,001,M W,15:30:00,16:45:00,Class,324,F2F,56336,25,18,76,1,32
1819,001,M,13:30:00,16:00:00,Exam,324,F2F,56336,25,18,76,1,32
1820,01T,M W,13:00:00,14:15:00,Class,328,F2F,56811,30,402,76,1,49
1821,CH1,M W,13:00:00,14:15:00,Class,328,F2F,59915,0,402,76,1,49
1822,CH1,W,13:30:00,16:00:00,Exam,328,F2F,59915,0,402,76,1,49
1823,01T,M W,11:30:00,12:45:00,Class,328,F2F,56812,30,543,76,1,49
1824,P01,,,,Class,328,Online,56813,25,543,76,1,92
1825,01W,,,,Class,331,Online,54771,18,983,76,1,92
1826,01W,,,,Class,331,Online,54777,25,910,76,1,92
1827,001,M W F,11:00:00,11:50:00,Class,331,F2F,54796,35,931,76,1,53
1828,001,M,10:45:00,13:15:00,Exam,331,F2F,54796,35,931,76,1,53
1829,001,W,10:45:00,13:15:00,Exam,331,F2F,54795,25,495,76,1,37
1830,001,W,12:00:00,13:15:00,Class,331,F2F,54795,25,495,76,1,37
1831,001,,,,Class,331,Online,54795,25,495,76,1,92
1832,CH1,W,10:45:00,13:15:00,Exam,331,F2F,59888,0,495,76,1,37
1833,CH1,W,12:00:00,13:15:00,Class,331,F2F,59888,0,495,76,1,37
1834,CH1,,,,Class,331,Online,59888,0,495,76,1,92
1835,002,T,16:30:00,18:30:00,Class,332,F2F,56572,15,1044,76,2,34
1836,002,T Th,16:30:00,17:45:00,Class,333,F2F,56315,25,107,76,1,38
1837,002,Th,16:15:00,18:45:00,Exam,333,F2F,56315,25,107,76,1,38
1838,004,T Th,18:00:00,19:15:00,Class,333,F2F,56327,25,108,76,1,38
1839,004,Th,19:00:00,21:30:00,Exam,333,F2F,56327,25,108,76,1,38
1840,001,T Th,08:00:00,09:15:00,Class,336,F2F,55213,25,731,76,1,29
1841,001,Th,08:00:00,10:30:00,Exam,336,F2F,55213,25,731,76,1,29
1842,CH1,T Th,08:00:00,09:15:00,Class,336,F2F,59894,0,731,76,1,29
1843,CH1,Th,08:00:00,10:30:00,Exam,336,F2F,59894,0,731,76,1,29
1844,001,T Th,09:25:00,10:40:00,Class,336,F2F,55217,10,1164,76,1,26
1845,001,T,08:00:00,10:30:00,Exam,336,F2F,55217,10,1164,76,1,26
1846,01W,,,,Class,336,Online,55287,25,1210,76,1,92
1847,01B,,,,Class,336,F2F,55286,10,1168,77,1,1
1848,001,T Th,09:25:00,10:40:00,Class,336,F2F,55218,10,1163,76,1,26
1849,001,T,08:00:00,10:30:00,Exam,336,F2F,55218,10,1163,76,1,26
1850,002,M W F,13:30:00,14:40:00,Class,337,F2F,55327,24,945,76,1,35
1851,002,W,13:30:00,16:00:00,Exam,337,F2F,55327,24,945,76,1,35
1852,001,M W F,09:00:00,09:50:00,Class,337,F2F,55326,24,146,76,1,35
1853,001,W,08:00:00,10:30:00,Exam,337,F2F,55326,24,146,76,1,35
1854,002,M W F,12:00:00,13:10:00,Class,337,F2F,55325,24,148,76,1,35
1855,002,W,10:45:00,13:15:00,Exam,337,F2F,55325,24,148,76,1,35
1856,001,M W F,09:00:00,09:50:00,Class,338,F2F,56357,25,106,76,1,39
1857,001,W,08:00:00,10:30:00,Exam,338,F2F,56357,25,106,76,1,39
1858,007,M W F,08:00:00,08:50:00,Class,338,F2F,56332,25,108,76,1,39
1859,007,M,08:00:00,10:30:00,Exam,338,F2F,56332,25,108,76,1,39
1860,B01,M,16:15:00,18:45:00,Exam,338,F2F,56333,25,108,76,1,11
1861,B01,M,17:00:00,18:15:00,Class,338,F2F,56333,25,108,76,1,11
1862,B01,,,,Class,338,Online,56333,25,108,76,1,92
1863,CH1,M W F,08:00:00,08:50:00,Class,338,F2F,59907,0,108,76,1,39
1864,CH1,M,08:00:00,10:30:00,Exam,338,F2F,59907,0,108,76,1,39
1865,001,M W F,11:00:00,11:50:00,Class,338,F2F,56335,25,225,76,1,32
1866,001,M,10:45:00,13:15:00,Exam,338,F2F,56335,25,225,76,1,32
1867,B01,M W,16:30:00,18:45:00,Class,341,F2F,56990,15,343,76,1,83
1868,B01,W,16:15:00,18:45:00,Exam,341,F2F,56990,15,343,76,1,83
1869,B01,T Th,17:30:00,19:45:00,Class,341,F2F,56989,15,1051,76,1,82
1870,01A,M W,12:00:00,13:15:00,Class,343,F2F,58597,20,102,75,1,63
1871,01A,W,12:00:00,14:30:00,Exam,343,F2F,58597,20,102,75,1,63
1872,01B,M W,12:00:00,13:15:00,Class,343,F2F,58600,20,102,77,1,63
1873,01B,W,10:45:00,13:15:00,Exam,343,F2F,58600,20,102,77,1,63
1874,001,T Th,18:00:00,19:15:00,Class,344,F2F,58408,25,769,76,1,35
1875,001,Th,19:00:00,21:30:00,Exam,344,F2F,58408,25,769,76,1,35
1876,B01,T Th,09:25:00,10:40:00,Class,345,F2F,55167,20,116,76,1,8
1877,B01,T,08:00:00,10:30:00,Exam,345,F2F,55167,20,116,76,1,8
1878,B01,T,12:15:00,15:05:00,Class,345,F2F,55167,20,116,76,1,58
1879,01W,,,,Class,346,Online,55117,24,548,76,1,92
1880,03L,T,16:00:00,18:50:00,Class,346,F2F,55143,24,176,76,1,68
1881,001,W,10:45:00,13:15:00,Exam,349,F2F,59323,25,1224,76,1,26
1882,001,M,10:00:00,10:50:00,Class,349,F2F,59323,25,1224,76,1,26
1883,002,T,08:00:00,09:15:00,Exam,349,F2F,59326,0,1224,76,1,53
1884,002,T,09:25:00,10:15:00,Class,349,F2F,59326,0,1224,76,1,53
1885,001,T Th,12:15:00,13:30:00,Class,352,F2F,57059,25,960,76,1,32
1886,001,T,10:45:00,13:15:00,Exam,352,F2F,57059,25,960,76,1,32
1887,PW0,,,,Class,352,Online,56863,25,960,76,1,92
1888,PW0,,,,Class,352,Online,56866,25,1017,76,1,92
1889,01B,T,16:30:00,19:00:00,Class,353,F2F,56571,25,1044,77,2,32
1890,01B,,,,Class,353,Online,56571,25,1044,77,2,92
1891,001,T Th,10:50:00,12:05:00,Class,354,F2F,56669,20,640,76,1,76
1892,001,Th,10:45:00,13:15:00,Exam,354,F2F,56669,20,640,76,1,76
1893,001,T Th,08:00:00,09:15:00,Class,354,F2F,56683,20,91,76,1,70
1894,001,Th,08:00:00,10:30:00,Exam,354,F2F,56683,20,91,76,1,70
1895,01W,,,,Class,354,Online,56685,25,257,76,1,92
1896,02W,,,,Class,354,Online,56687,25,257,76,1,92
1897,01L,T,08:00:00,10:40:00,Class,355,F2F,55990,24,199,76,1,79
1898,02L,T,12:00:00,14:50:00,Class,355,F2F,55991,24,199,76,1,79
1899,01L,W,08:00:00,15:00:00,Class,355,F2F,56275,24,200,76,1,78
1900,02L,W,08:00:00,15:00:00,Class,355,F2F,56276,24,200,76,1,79
1901,5WL,T,09:00:00,12:00:00,Class,355,F2F,56278,16,200,76,1,89
1902,02W,,,,Class,358,Online,59351,20,397,76,1,92
1903,001,T,08:00:00,10:30:00,Exam,362,F2F,56271,24,166,76,1,75
1904,001,T,08:00:00,10:40:00,Class,362,F2F,56271,24,166,76,1,75
1905,002,T,10:45:00,13:15:00,Exam,362,F2F,56272,24,166,76,1,75
1906,002,T,12:15:00,14:55:00,Class,362,F2F,56272,24,166,76,1,75
1907,5W1,M,10:45:00,13:15:00,Exam,362,F2F,56273,16,166,76,1,90
1908,5W1,M,12:00:00,15:00:00,Class,362,F2F,56273,16,166,76,1,90
1909,CH1,T,10:45:00,13:15:00,Exam,362,F2F,59905,0,166,76,1,75
1910,CH1,T,12:15:00,14:55:00,Class,362,F2F,59905,0,166,76,1,75
1911,01L,W,08:00:00,15:00:00,Class,362,F2F,56275,24,200,76,1,78
1912,02L,W,08:00:00,15:00:00,Class,362,F2F,56276,24,200,76,1,79
1913,5WL,T,09:00:00,12:00:00,Class,362,F2F,56278,16,200,76,1,89
1914,001,,,,Class,364,F2F,59103,2,638,76,1,1
1915,02B,,,,Class,364,F2F,59106,10,1168,77,1,1
1916,001,Th,16:15:00,18:45:00,Exam,364,F2F,55285,15,902,76,1,75
1917,001,T,16:30:00,18:00:00,Class,364,F2F,55285,15,902,76,1,75
1918,001,,,,Class,364,Online,55285,15,902,76,1,92
1919,B02,Th,16:30:00,17:20:00,Class,365,F2F,55093,20,127,76,1,8
1920,001,M W F,11:00:00,11:50:00,Class,365,F2F,55165,24,92,76,1,75
1921,001,M,10:45:00,13:15:00,Exam,365,F2F,55165,24,92,76,1,75
1922,CH1,M W F,11:00:00,11:50:00,Class,365,F2F,59892,0,92,76,1,75
1923,CH1,M,10:45:00,13:15:00,Exam,365,F2F,59892,0,92,76,1,75
1924,001,M W F,10:00:00,10:50:00,Class,365,F2F,55183,72,462,76,1,53
1925,001,W,10:45:00,13:15:00,Exam,365,F2F,55183,72,462,76,1,53
1926,CH1,M W F,10:00:00,10:50:00,Class,365,F2F,59893,0,462,76,1,53
1927,CH1,W,10:45:00,13:15:00,Exam,365,F2F,59893,0,462,76,1,53
1928,02L,M,13:20:00,16:10:00,Class,365,F2F,55185,24,446,76,1,68
1929,001,W,16:15:00,18:45:00,Exam,366,F2F,56603,25,1021,76,1,28
1930,001,W,16:30:00,19:00:00,Class,366,F2F,56603,25,1021,76,1,28
1931,001,M W,09:25:00,10:40:00,Class,367,F2F,56565,25,206,76,1,28
1932,001,W,08:00:00,10:30:00,Exam,367,F2F,56565,25,206,76,1,28
1933,002,,,,Class,367,F2F,59661,3,649,76,1,1
1934,002,,,,Class,367,F2F,59662,1,650,76,1,1
1935,01W,,,,Class,368,Online,59048,5,1231,76,1,92
1936,01W,,,,Class,368,Online,59050,5,1232,76,1,92
1937,PW1,,,,Class,368,Online,56370,25,1080,75,1,92
1938,01W,,,,Class,368,Online,59044,15,1233,76,1,92
1939,001,,,,Class,368,F2F,56483,25,656,76,1,1
1940,001,T,10:50:00,12:05:00,Class,368,F2F,56527,25,1020,76,1,54
1941,001,,,,Class,368,Online,56527,25,1020,76,1,92
1942,01W,,,,Class,368,Online,56352,20,471,76,1,92
1943,PW1,,,,Class,370,Online,56827,25,907,75,1,92
1944,PW1,,,,Class,370,Online,57043,25,566,75,1,92
1945,PW0,,,,Class,370,Online,56850,25,827,76,1,92
1946,PW0,,,,Class,370,Online,56851,25,824,76,1,92
1947,01W,,,,Class,372,Online,54779,25,981,76,1,92
1948,B01,M,18:00:00,20:30:00,Class,378,F2F,55816,25,387,76,1,2
1949,B01,M,19:00:00,21:30:00,Exam,378,F2F,55816,25,387,76,1,2
1950,002,T Th,09:25:00,10:40:00,Class,384,F2F,56341,35,947,76,1,57
1951,002,T,08:00:00,10:30:00,Exam,384,F2F,56341,35,947,76,1,57
1952,001,M,18:25:00,21:25:00,Class,384,F2F,56597,35,1211,76,1,75
1953,001,M,19:00:00,21:30:00,Exam,384,F2F,56597,35,1211,76,1,75
1954,001,T Th,15:05:00,16:20:00,Class,385,F2F,56658,20,441,76,1,35
1955,001,T,13:30:00,16:00:00,Exam,385,F2F,56658,20,441,76,1,35
1956,002,T Th,08:00:00,09:15:00,Class,385,F2F,56659,20,441,76,1,35
1957,002,Th,08:00:00,10:30:00,Exam,385,F2F,56659,20,441,76,1,35
1958,001,T Th,09:25:00,10:40:00,Class,385,F2F,56660,20,442,76,1,37
1959,001,T,08:00:00,10:30:00,Exam,385,F2F,56660,20,442,76,1,37
1960,002,T Th,12:15:00,13:30:00,Class,385,F2F,56662,20,442,76,1,35
1961,002,T,10:45:00,13:15:00,Exam,385,F2F,56662,20,442,76,1,35
1962,CH1,T Th,09:25:00,10:40:00,Class,385,F2F,59912,0,442,76,1,37
1963,CH1,T,08:00:00,10:30:00,Exam,385,F2F,59912,0,442,76,1,37
1964,001,M W F,11:00:00,11:50:00,Class,385,F2F,56663,20,281,76,1,39
1965,001,M,10:45:00,13:15:00,Exam,385,F2F,56663,20,281,76,1,39
1966,003,T Th,16:30:00,17:45:00,Class,390,F2F,55116,24,548,76,1,76
1967,003,Th,18:30:00,20:20:00,Class,390,F2F,55116,24,548,76,1,68
1968,003,Th,16:15:00,18:45:00,Exam,390,F2F,55116,24,548,76,1,76
1969,001,M W F,10:40:00,11:50:00,Class,392,F2F,55309,24,945,76,1,40
1970,001,M,10:45:00,13:15:00,Exam,392,F2F,55309,24,945,76,1,40
1971,001,M W F,08:40:00,09:50:00,Class,392,F2F,55308,24,148,76,1,40
1972,001,W,08:00:00,10:30:00,Exam,392,F2F,55308,24,148,76,1,40
1973,002,M W F,12:00:00,13:10:00,Class,392,F2F,55310,24,150,76,1,40
1974,002,W,10:45:00,13:15:00,Exam,392,F2F,55310,24,150,76,1,40
1975,001,T Th,09:25:00,10:40:00,Class,395,F2F,56557,25,817,76,1,71
1976,001,T,08:00:00,10:30:00,Exam,395,F2F,56557,25,817,76,1,71
1977,01B,,,,Class,395,F2F,59860,1,575,77,1,1
1978,0WB,,,,Class,395,Online,56555,25,634,77,1,92
1979,002,,,,Class,395,F2F,59090,10,230,76,1,1
1980,007,T Th,12:15:00,13:30:00,Class,400,F2F,55316,24,220,76,1,39
1981,007,T,10:45:00,13:15:00,Exam,400,F2F,55316,24,220,76,1,39
1982,001,T Th,16:30:00,17:45:00,Class,400,F2F,55317,24,95,76,1,40
1983,001,T Th,18:00:00,19:15:00,Class,400,F2F,55318,24,97,76,1,40
1984,001,Th,19:00:00,21:30:00,Exam,400,F2F,55318,24,97,76,1,40
1985,001,T Th,12:15:00,13:30:00,Class,404,F2F,56363,70,510,76,1,27
1986,001,T,10:45:00,13:15:00,Exam,404,F2F,56363,70,510,76,1,27
1987,002,T Th,15:05:00,16:20:00,Class,404,F2F,56364,35,510,76,1,27
1988,002,T,13:30:00,16:00:00,Exam,404,F2F,56364,35,510,76,1,27
1989,B01,T Th,09:25:00,10:40:00,Class,404,F2F,56511,25,196,76,1,11
1990,B01,T,08:00:00,10:30:00,Exam,404,F2F,56511,25,196,76,1,11
1991,001,W,10:00:00,12:50:00,Class,406,F2F,55948,25,261,76,1,76
1992,001,W,10:45:00,13:15:00,Exam,406,F2F,55948,25,261,76,1,76
1993,01W,,,,Class,406,Online,56281,22,172,76,1,92
1994,02W,,,,Class,406,Online,56282,22,172,76,1,92
1995,03W,,,,Class,406,Online,56283,22,172,76,1,92
1996,CH1,,,,Class,406,Online,59906,0,172,76,1,92
1997,B1A,T Th,09:25:00,11:40:00,Class,407,F2F,56992,15,472,75,1,84
1998,B1A,T,09:25:00,11:55:00,Exam,407,F2F,56992,15,472,75,1,84
1999,B2B,T Th,09:25:00,11:40:00,Class,407,F2F,57063,15,475,77,1,84
2000,B2B,T,08:00:00,10:30:00,Exam,407,F2F,57063,15,475,77,1,84
2001,B01,,,,Class,407,F2F,59720,1,585,76,1,1
2002,B04,T Th,15:05:00,17:20:00,Class,407,F2F,57070,10,321,76,1,84
2003,B04,T,13:30:00,16:00:00,Exam,407,F2F,57070,10,321,76,1,84
2004,B03,T Th,12:15:00,14:30:00,Class,407,F2F,57066,10,1218,76,1,84
2005,B03,T,10:45:00,13:15:00,Exam,407,F2F,57066,10,1218,76,1,84
2006,B04,T Th,15:05:00,17:20:00,Class,407,F2F,57071,8,322,76,1,84
2007,B04,T,13:30:00,16:00:00,Exam,407,F2F,57071,8,322,76,1,84
2008,B03,T Th,12:15:00,14:30:00,Class,407,F2F,57068,8,1219,76,1,84
2009,B03,T,10:45:00,13:15:00,Exam,407,F2F,57068,8,1219,76,1,84
2010,B04,T Th,15:05:00,17:20:00,Class,407,F2F,57072,5,850,76,1,84
2011,B04,T,13:30:00,16:00:00,Exam,407,F2F,57072,5,850,76,1,84
2012,B03,T Th,12:15:00,14:30:00,Class,407,F2F,57069,5,903,76,1,84
2013,B03,T,10:45:00,13:15:00,Exam,407,F2F,57069,5,903,76,1,84
2014,B01,,,,Class,407,F2F,56991,7,652,76,1,1
2015,001,Th,10:50:00,12:05:00,Class,412,F2F,59128,30,613,76,1,35
2016,001,,,,Class,412,Online,59128,30,613,76,1,92
2017,001,Th,10:45:00,13:15:00,Class,412,F2F,58602,25,113,76,1,35
2018,001,T,10:50:00,12:05:00,Class,412,F2F,58602,25,113,76,1,35
2019,001,,,,Class,412,Online,58602,25,113,76,1,92
2020,01L,T,08:00:00,10:40:00,Class,415,F2F,55990,24,199,76,1,79
2021,02L,T,12:00:00,14:50:00,Class,415,F2F,55991,24,199,76,1,79
2022,001,M W,17:00:00,18:15:00,Class,418,F2F,56821,25,719,76,1,70
2023,001,M,16:15:00,18:45:00,Exam,418,F2F,56821,25,719,76,1,70
2024,01A,W,08:00:00,09:15:00,Class,416,F2F,59451,25,729,75,1,75
2025,01A,,,,Class,416,Online,59451,25,729,75,1,92
2026,0WB,,,,Class,416,Online,56815,25,290,77,1,92
2027,01W,,,,Class,417,F2F,56696,5,647,76,1,1
2028,001,M W F,11:00:00,11:50:00,Class,417,F2F,56697,30,140,76,1,35
2029,001,M,10:45:00,13:15:00,Exam,417,F2F,56697,30,140,76,1,35
2030,001,M W F,10:00:00,10:50:00,Class,417,F2F,56698,30,377,76,1,35
2031,001,W,10:45:00,13:15:00,Exam,417,F2F,56698,30,377,76,1,35
2032,01W,,,,Class,417,Online,56700,5,646,76,1,92
2033,001,M W F,13:30:00,14:20:00,Class,417,F2F,56699,30,559,76,1,40
2034,001,W,13:30:00,16:00:00,Exam,417,F2F,56699,30,559,76,1,40
2035,01W,,,,Class,417,Online,56708,30,880,76,1,92
2036,B01,M W,14:00:00,16:15:00,Class,420,F2F,57073,18,5,76,1,82
2037,B01,W,13:30:00,16:00:00,Exam,420,F2F,57073,18,5,76,1,82
2038,LC1,T Th,12:15:00,13:30:00,Class,424,F2F,55207,22,248,76,1,11
2039,LC1,T,10:45:00,13:15:00,Exam,424,F2F,55207,22,248,76,1,11
2040,LC2,T Th,13:40:00,14:55:00,Class,424,F2F,55208,22,248,76,1,11
2041,LC2,Th,13:30:00,16:00:00,Exam,424,F2F,55208,22,248,76,1,11
2042,LC3,T Th,16:30:00,17:45:00,Class,424,F2F,55209,22,248,76,1,11
2043,LC3,Th,16:15:00,18:45:00,Exam,424,F2F,55209,22,248,76,1,11
2044,PW1,,,,Class,426,Online,57092,25,7,75,1,92
2045,PW2,,,,Class,426,Online,54769,25,910,77,1,92
2046,001,F,13:30:00,14:20:00,Class,428,F2F,55123,24,1221,76,1,70
2047,001,T Th,10:50:00,12:05:00,Class,428,F2F,58918,24,317,76,1,57
2048,001,Th,10:45:00,13:15:00,Exam,428,F2F,58918,24,317,76,1,57
2049,01L,T,12:15:00,14:55:00,Class,428,F2F,58920,24,318,76,1,69
2050,001,T Th,13:40:00,14:55:00,Class,430,F2F,58409,30,826,76,1,27
2051,001,Th,13:30:00,16:00:00,Exam,430,F2F,58409,30,826,76,1,27
2052,001,,,,Class,432,F2F,55276,1,1037,76,1,1
2053,001,,,,Class,432,F2F,55278,2,1034,76,1,1
